5293566.00000,   0.14998
6810594.00000,   0.18000
10674306.00000,   0.13698
19864149.00000,   0.08718
21443802.00000,   0.11034
21739893.00000,   0.12256
24550503.00000,   0.12926
27464319.00000,   0.13826
28780947.00000,   0.13820
30551982.00000,   0.13344
32677725.00000,   0.13971
34740342.00000,   0.13323
35603565.00000,   0.13134
36830013.00000,   0.12784
38519385.00000,   0.12322
38756859.00000,   0.12285
39335013.00000,   0.12162
40376592.00000,   0.11983
41079495.00000,   0.11823
41357550.00000,   0.11807
42763356.00000,   0.11476
43468764.00000,   0.11384
43763853.00000,   0.11462
46151619.00000,   0.10896
46241298.00000,   0.10927
47421654.00000,   0.10731
49750302.00000,   0.10260
50338977.00000,   0.10194
50547393.00000,   0.10211
51228252.00000,   0.10129
51407109.00000,   0.10134
51584964.00000,   0.10154
52905600.00000,   0.09948
53332953.00000,   0.09922
54049884.00000,   0.09854
54431145.00000,   0.09847
54639561.00000,   0.09840
55229739.00000,   0.09780
55347975.00000,   0.09806
55499277.00000,   0.09853
56484243.00000,   0.09739
56569914.00000,   0.09755
56594463.00000,   0.09800
56687148.00000,   0.09816
56773320.00000,   0.09823
56939652.00000,   0.09821
56977227.00000,   0.09839
57510792.00000,   0.09816
58564395.00000,   0.10129
58763292.00000,   0.10164
59009283.00000,   0.10248
59377518.00000,   0.10554
60434127.00000,   0.10740
60547353.00000,   0.11164
60700659.00000,   0.11411
61600956.00000,   0.11687
64014774.00000,   0.11414
64046337.00000,   0.11666
65029800.00000,   0.11849
65256753.00000,   0.12137
65819376.00000,   0.12372
66153543.00000,   0.12358
68453634.00000,   0.12173
69672066.00000,   0.12151
69989199.00000,   0.12407
70350921.00000,   0.12577
70364448.00000,   0.12769
71928069.00000,   0.13045
73726158.00000,   0.12990
73860927.00000,   0.13617
74134473.00000,   0.13867
74512227.00000,   0.13927
74908518.00000,   0.14051
75276252.00000,   0.14161
75406512.00000,   0.15215
75811821.00000,   0.15261
75825348.00000,   0.15457
75956610.00000,   0.15477
76062321.00000,   0.15617
76398492.00000,   0.15841
76461117.00000,   0.16028
79251687.00000,   0.15890
79677537.00000,   0.16180
79730643.00000,   0.16378
81106389.00000,   0.16563
81124926.00000,   0.16834
81780735.00000,   0.16860
82717605.00000,   0.17086
82780230.00000,   0.17376
83191050.00000,   0.17633
83530227.00000,   0.18115
84236637.00000,   0.18436
84260184.00000,   0.18945
84803769.00000,   0.19376
85637934.00000,   0.19563
86220096.00000,   0.20067
87057267.00000,   0.20298
88589325.00000,   0.20329
88944534.00000,   0.20806
89958558.00000,   0.21001
